"homeInjuries","visitingInjuries","homeWLP","visitingWLP","homeDiff","visitingDiff","homeLast8WLP","visitingLast8WLP","visitingWLPAsVisitor","homeWLPAsHome","winningTeam"
0.01,0.01,0.6590909090909091,0.5,3.9545454545454533,-0.7000000000000028,0.75,0.75,0.5625,0.75,"VISITING"
0.01,0.01,0.36585365853658536,0.8048780487804879,-2.3902439024390247,9.04878048780489,0.5,0.75,0.631578947368421,0.4090909090909091,"VISITING"
0.01,0.01,0.2558139534883721,0.37209302325581395,-5.9302325581395365,-5.20930232558139,0.125,0.25,0.3333333333333333,0.36363636363636365,"HOME"
2,1,0.5853658536585366,0.4878048780487805,3.2195121951219647,-0.7073170731707279,0.5,0.5,0.5,0.7142857142857143,"VISITING"
0.01,1,0.3333333333333333,0.5121951219512195,-8.404761904761898,2.41463414634147,0.25,0.625,0.47619047619047616,0.4,"VISITING"
1,0.01,0.19047619047619047,0.5238095238095238,-9.047619047619037,0.452380952380949,0.125,0.5,0.35,0.21052631578947367,"VISITING"
0.01,0.01,0.4222222222222222,0.5,-3.2666666666666657,0,0.5,0.625,0.4,0.4782608695652174,"VISITING"
1,0.01,0.4878048780487805,0.8095238095238095,0.4146341463414558,8.952380952380963,0.5,0.75,0.65,0.55,"HOME"
0.01,0.01,0.5121951219512195,0.6444444444444445,-0.6585365853658516,3.8444444444444485,0.75,0.75,0.55,0.4583333333333333,"HOME"
1,2,0.5238095238095238,0.6666666666666666,2.5714285714285694,5.622222222222234,0.625,0.75,0.5,0.55,"VISITING"
0.01,0.01,0.32558139534883723,0.5,-6.697674418604649,-0.5476190476190368,0.375,0.625,0.5238095238095238,0.4,"HOME"
0.01,0.01,0.7441860465116279,0.5,5.813953488372093,4.857142857142861,0.75,0.5,0.4090909090909091,0.8095238095238095,"HOME"
0.01,4,0.32558139534883723,0.7727272727272727,-8.418604651162795,7.5,0.25,0.875,0.6818181818181818,0.38095238095238093,"VISITING"
2,0.01,0.3333333333333333,0.4634146341463415,-3.8444444444444485,-2.707317073170728,0.25,0.875,0.35,0.4090909090909091,"VISITING"
1,1,0.37209302325581395,0.5714285714285714,-4.976744186046517,3,0.5,0.375,0.45,0.5238095238095238,"VISITING"
0.01,0.01,0.5555555555555556,0.3953488372093023,1.24444444444444,-3.3720930232558146,0.5,0.375,0.47619047619047616,0.6666666666666666,"HOME"
0.01,1,0.35714285714285715,0.5,-2.452380952380949,0.7142857142857082,0.375,0.5,0.42857142857142855,0.391304347826087,"VISITING"
0.01,0.01,0.5909090909090909,0.75,4.0909090909090935,5.931818181818187,0.375,0.75,0.6818181818181818,0.631578947368421,"HOME"
1,0.01,0.37209302325581395,0.36363636363636365,-3.3953488372092977,-5.2954545454545325,0.375,0.25,0.32,0.34782608695652173,"HOME"
0.01,2,0.7209302325581395,0.7674418604651163,5.558139534883708,8.279069767441854,0.5,0.75,0.8421052631578947,0.8571428571428571,"HOME"
0.01,0.01,0.40476190476190477,0.2727272727272727,-2.119047619047606,-5.5909090909090935,0.25,0.25,0.14285714285714285,0.45,"HOME"
3,0.01,0.7777777777777778,0.5348837209302325,7.6000000000000085,1.023255813953483,0.875,0.625,0.38095238095238093,0.8636363636363636,"HOME"
0.01,1,0.47619047619047616,0.5116279069767442,-2.5,2.3255813953488342,0.875,0.5,0.5,0.5714285714285714,"VISITING"
0.01,0.01,0.5116279069767442,0.4883720930232558,0.04651162790698038,4.4883720930232585,0.625,0.5,0.391304347826087,0.5909090909090909,"VISITING"
1,2,0.18604651162790697,0.6739130434782609,-9.418604651162795,5.673913043478265,0.125,0.75,0.52,0.2,"VISITING"
0.01,0.01,0.3409090909090909,0.3488372093023256,-6.477272727272734,-2.581395348837205,0.5,0.25,0.3157894736842105,0.42857142857142855,"HOME"
0.01,1,0.3181818181818182,0.5813953488372093,-8.5,3.139534883720927,0.25,0.5,0.47619047619047616,0.36363636363636365,"VISITING"
1,2,0.38636363636363635,0.32608695652173914,-3.1590909090909065,-3.891304347826093,0.375,0.25,0.2608695652173913,0.375,"HOME"
0.01,0.01,0.36363636363636365,0.4186046511627907,-5.068181818181813,-1.8837209302325562,0.375,0.375,0.36363636363636365,0.5,"VISITING"
2,0.01,0.38636363636363635,0.26666666666666666,-3.5227272727272805,-5.644444444444446,0.375,0.25,0.13636363636363635,0.3181818181818182,"HOME"
0.01,0.01,0.6,0.4883720930232558,4.333333333333329,-0.6046511627906881,0.375,0.625,0.5,0.65,"VISITING"
0.01,2,0.6304347826086957,0.75,3.3695652173913118,7.818181818181827,0.625,0.625,0.8,0.72,"HOME"
0.01,0.01,0.35555555555555557,0.7906976744186046,-5.333333333333343,8.441860465116278,0.25,0.75,0.6190476190476191,0.42105263157894735,"VISITING"
0.01,1,0.7333333333333333,0.5238095238095238,5.466666666666669,-0.2142857142857082,0.625,0.875,0.5882352941176471,0.8181818181818182,"VISITING"
2,0.01,0.3191489361702128,0.3111111111111111,-4.361702127659569,-8.555555555555543,0.25,0.25,0.2727272727272727,0.391304347826087,"VISITING"
1,0.01,0.5116279069767442,0.41304347826086957,0.8837209302325562,-3.2391304347826093,0.5,0.5,0.36363636363636365,0.5714285714285714,"VISITING"
2,0.01,0.7333333333333333,0.5,7.488888888888894,-0.1590909090909065,0.5,0.625,0.42857142857142855,0.7083333333333334,"VISITING"
0.01,0.01,0.5652173913043478,0.6382978723404256,1.4347826086956417,3.4468085106383057,0.5,0.625,0.5238095238095238,0.6818181818181818,"VISITING"
2,0.01,0.6808510638297872,0.5,6.148936170212764,-0.5227272727272805,0.75,0.625,0.5217391304347826,0.8571428571428571,"HOME"
1,0.01,0.5227272727272727,0.2608695652173913,2.2954545454545467,-5.869565217391312,0.5,0.25,0.13043478260869565,0.5238095238095238,"HOME"
0.01,0.01,0.3409090909090909,0.5348837209302325,-2.681818181818187,0.1860465116279073,0.25,0.875,0.6111111111111112,0.375,"VISITING"
1,1,0.18181818181818182,0.5909090909090909,-9.840909090909093,3.318181818181813,0.125,0.625,0.5,0.19047619047619047,"VISITING"
0.01,3,0.7272727272727273,0.782608695652174,5.704545454545453,7.478260869565219,0.625,1,0.6956521739130435,0.8636363636363636,"VISITING"
0.01,0.01,0.5,0.4318181818181818,4.590909090909079,-1.5909090909090935,0.5,0.5,0.391304347826087,0.6,"HOME"
1,0.01,0.4,0.35555555555555557,-2.5111111111111057,-5.200000000000003,0.375,0.375,0.22727272727272727,0.4,"HOME"
0.01,2,0.5869565217391305,0.6875,4.173913043478251,6.166666666666657,0.375,0.75,0.5384615384615384,0.6190476190476191,"HOME"
1,1,0.7954545454545454,0.6,8.52272727272728,3.444444444444443,0.75,0.75,0.5217391304347826,0.9545454545454546,"VISITING"
0.01,0.01,0.32608695652173914,0.5227272727272727,-8.347826086956516,0.9545454545454675,0.25,0.5,0.36363636363636365,0.34782608695652173,"VISITING"
0.01,3,0.46511627906976744,0.7872340425531915,-2.4651162790697754,7.680851063829792,0.75,1,0.7083333333333334,0.5454545454545454,"VISITING"
0.01,0.01,0.34782608695652173,0.425531914893617,-5.478260869565219,-3.1063829787234027,0.25,0.5,0.391304347826087,0.4,"VISITING"
0.01,0.01,0.5531914893617021,0.3333333333333333,1.3617021276595693,-2.8444444444444485,0.375,0.125,0.3,0.6521739130434783,"HOME"
1,1,0.5,0.5333333333333333,0.7954545454545467,2.577777777777783,0.375,0.625,0.5217391304347826,0.5454545454545454,"VISITING"
0.01,0.01,0.35555555555555557,0.5957446808510638,-6.177777777777791,4.489361702127667,0.5,0.375,0.56,0.45454545454545453,"VISITING"
0.01,0.01,0.5111111111111111,0.5454545454545454,4.733333333333334,0.4090909090909065,0.625,0.875,0.631578947368421,0.6190476190476191,"VISITING"
0.01,2,0.2553191489361702,0.17777777777777778,-6.063829787234042,-9.822222222222223,0.25,0.125,0.17391304347826086,0.391304347826087,"HOME"
0.01,0.01,0.5333333333333333,0.5,1.5111111111111057,4.543478260869563,0.5,0.625,0.4166666666666667,0.6818181818181818,"HOME"
0.01,0.01,0.7777777777777778,0.45454545454545453,8.155555555555551,-2.9772727272727195,0.625,0.625,0.38095238095238093,0.9130434782608695,"HOME"
1,0.01,0.6086956521739131,0.4375,3.5434782608695627,-2.833333333333343,0.75,0.625,0.4166666666666667,0.6818181818181818,"HOME"
0.01,0.01,0.4222222222222222,0.5111111111111111,-1.7999999999999972,0.06666666666666288,0.5,0.625,0.45454545454545453,0.47619047619047616,"HOME"
0.01,0.01,0.6458333333333334,0.34782608695652173,3.4166666666666714,-5.760869565217391,0.625,0.25,0.21739130434782608,0.7307692307692307,"HOME"
1,0.01,0.4,0.3191489361702128,-3.0888888888888886,-8.723404255319153,0.375,0.25,0.30434782608695654,0.34782608695652173,"HOME"
2,0.01,0.673469387755102,0.34782608695652173,5.653061224489804,-6.152173913043484,0.625,0.5,0.2608695652173913,0.8636363636363636,"HOME"
0.01,3,0.4888888888888889,0.7916666666666666,-0.6666666666666572,8.041666666666671,0.5,1,0.72,0.47619047619047616,"HOME"
0.01,1,0.717391304347826,0.5434782608695652,4.978260869565219,2.7391304347826093,0.5,0.625,0.5416666666666666,0.782608695652174,"HOME"
1,0.01,0.717391304347826,0.32608695652173914,7.108695652173921,-2.8695652173912976,0.375,0.125,0.2857142857142857,0.68,"HOME"
1,1,0.5555555555555556,0.17391304347826086,0.48888888888889426,-9.847826086956516,0.875,0.125,0.16666666666666666,0.48,"HOME"
1,0.01,0.41304347826086957,0.7111111111111111,-1.782608695652172,5.200000000000003,0.5,0.625,0.5909090909090909,0.4230769230769231,"VISITING"
2,0.01,0.3125,0.2708333333333333,-4.291666666666671,-5.708333333333329,0.125,0.375,0.125,0.375,"HOME"
0.01,0.01,0.4444444444444444,0.3125,-2.933333333333323,-8.895833333333343,0.625,0.25,0.2916666666666667,0.5217391304347826,"HOME"
0.01,0.01,0.3191489361702128,0.5,-2.851063829787236,-0.13043478260870245,0.125,0.625,0.43478260869565216,0.36,"HOME"
0.01,0.01,0.5625,0.3404255319148936,1.4166666666666714,-5.936170212765958,0.5,0.25,0.20833333333333334,0.6666666666666666,"HOME"
1,2,0.4888888888888889,0.68,0.5555555555555571,5.840000000000003,0.375,0.75,0.5185185185185185,0.5217391304347826,"HOME"
0.01,1,0.717391304347826,0.41304347826086957,5.4130434782608745,-2.652173913043484,0.75,0.375,0.45454545454545453,0.8260869565217391,"HOME"
0.01,0.01,0.782608695652174,0.2653061224489796,8,-5.73469387755101,0.625,0.25,0.12,0.9166666666666666,"HOME"
0.01,0.01,0.5,0.723404255319149,-0.3260869565217348,4.936170212765958,0.5,0.5,0.6521739130434783,0.5,"HOME"
0.01,1,0.3404255319148936,0.5319148936170213,-6.340425531914889,2.617021276595736,0.375,0.625,0.52,0.43478260869565216,"VISITING"
0.01,1,0.43478260869565216,0.723404255319149,-1.5652173913043441,7,0.625,0.375,0.7619047619047619,0.5,"VISITING"
3,0.01,0.7755102040816326,0.5652173913043478,7.571428571428569,0.6739130434782652,0.875,0.875,0.65,0.8695652173913043,"HOME"
1,1,0.1702127659574468,0.40425531914893614,-9.829787234042556,-2.0638297872340416,0.125,0.5,0.4,0.18181818181818182,"HOME"
0.01,0.01,0.5434782608695652,0.7872340425531915,1.6304347826086882,8.2340425531915,0.625,0.625,0.6363636363636364,0.6956521739130435,"VISITING"
0.01,0.01,0.6041666666666666,0.42857142857142855,4.5,-2.9795918367346843,0.5,0.5,0.4,0.6363636363636364,"VISITING"
1,0.01,0.6170212765957447,0.48936170212765956,3.6808510638297918,-0.7446808510638334,0.875,0.5,0.4166666666666667,0.6956521739130435,"VISITING"
0.01,0.01,0.48936170212765956,0.3404255319148936,4.297872340425528,-5.574468085106375,0.625,0.25,0.3076923076923077,0.5909090909090909,"HOME"
0.01,0.01,0.425531914893617,0.5319148936170213,-1.6808510638297918,1.5106382978723474,0.625,0.625,0.391304347826087,0.4782608695652174,"HOME"
0.01,2,0.30612244897959184,0.32653061224489793,-8.836734693877546,-4.061224489795919,0.25,0.25,0.25,0.3333333333333333,"VISITING"
0.01,0.01,0.3333333333333333,0.3333333333333333,-6.166666666666671,-5.666666666666657,0.125,0.125,0.2962962962962963,0.4782608695652174,"VISITING"
1,0.01,0.5531914893617021,0.5714285714285714,0.46808510638297207,1.7346938775510239,0.75,0.5,0.4583333333333333,0.5,"VISITING"
1,1,0.5,0.1875,0.5652173913043441,-9.5625,0.375,0.25,0.16,0.5416666666666666,"HOME"
0.01,1,0.26,0.40425531914893614,-6,-2.723404255319153,0.25,0.375,0.43478260869565216,0.4166666666666667,"HOME"
1,1,0.6530612244897959,0.6041666666666666,3.632653061224488,3.4166666666666714,0.75,0.75,0.5416666666666666,0.7407407407407407,"HOME"
2,0.01,0.6666666666666666,0.723404255319149,5.705882352941174,5.425531914893611,0.625,0.75,0.6086956521739131,0.8695652173913043,"VISITING"
0.01,1,0.5106382978723404,0.7291666666666666,-0.10638297872340274,7,0.625,0.5,0.7727272727272727,0.5217391304347826,"VISITING"
0.01,1,0.3333333333333333,0.5416666666666666,-2.1875,2.875,0.125,0.75,0.5384615384615384,0.38461538461538464,"HOME"
1,0.01,0.3958333333333333,0.7083333333333334,-2.0833333333333286,4.625,0.5,0.375,0.625,0.4074074074074074,"VISITING"
4,0.01,0.78,0.5,7.6000000000000085,4.416666666666671,0.875,0.625,0.4,0.875,"HOME"
0.01,1,0.45652173913043476,0.7346938775510204,-2.7391304347826093,7,0.625,0.5,0.782608695652174,0.5416666666666666,"HOME"
0.01,0.01,0.5918367346938775,0.5,4.08163265306122,-0.5416666666666572,0.5,0.5,0.44,0.6086956521739131,"HOME"
2,0.01,0.34,0.3469387755102041,-3.8599999999999994,-1.9795918367346843,0.375,0.25,0.2727272727272727,0.4,"HOME"
1,0.01,0.3958333333333333,0.46808510638297873,-2.958333333333343,-2.38297872340425,0.25,0.625,0.36363636363636365,0.375,"HOME"
0.01,0.01,0.5,0.32653061224489793,-0.25,-6.265306122448976,0.5,0.125,0.2,0.5,"VISITING"
0.01,0.01,0.58,0.3333333333333333,1.980000000000004,-6.520833333333329,0.625,0.375,0.25,0.68,"HOME"
1,1,0.3877551020408163,0.5106382978723404,-2.1224489795918373,0.765957446808514,0.5,0.5,0.45454545454545453,0.39285714285714285,"HOME"
0.01,0.01,0.7916666666666666,0.7142857142857143,8.145833333333329,4.612244897959187,0.625,0.5,0.64,0.92,"HOME"
2,1,0.6538461538461539,0.5306122448979592,5.519230769230774,2.6530612244898037,0.625,0.625,0.5185185185185185,0.8333333333333334,"HOME"
0.01,0.01,0.3,0.3469387755102041,-8.779999999999987,-5.326530612244895,0.125,0.125,0.32142857142857145,0.32,"VISITING"
0.01,0.01,0.4375,0.4897959183673469,-1.5416666666666714,4.142857142857153,0.625,0.5,0.38461538461538464,0.5,"HOME"
0.01,3,0.27450980392156865,0.7843137254901961,-5.607843137254889,7.627450980392155,0.375,0.875,0.6923076923076923,0.44,"HOME"
0.01,0.01,0.5208333333333334,0.5416666666666666,1.375,0.1666666666666714,0.5,0.75,0.6190476190476191,0.6666666666666666,"VISITING"
0.01,1,0.44,0.72,-2.5999999999999943,6.579999999999998,0.625,0.5,0.75,0.4583333333333333,"VISITING"
1,1,0.40816326530612246,0.5,-2.5714285714285694,0.1875,0.375,0.5,0.43478260869565216,0.4,"HOME"
1,0.01,0.5918367346938775,0.6,3.0612244897959187,4.299999999999997,0.625,0.5,0.5769230769230769,0.6666666666666666,"HOME"
0.01,0.01,0.1836734693877551,0.66,-9.57142857142857,3.8400000000000034,0.125,0.75,0.5454545454545454,0.21739130434782608,"VISITING"
0.01,0.01,0.32653061224489793,0.7291666666666666,-6.83673469387756,5.395833333333329,0.25,0.75,0.625,0.4166666666666667,"HOME"
0.01,0.01,0.48,0.7,3.9200000000000017,4.420000000000002,0.375,0.5,0.6153846153846154,0.6086956521739131,"VISITING"
2,0.01,0.35294117647058826,0.5882352941176471,-3.588235294117652,2.372549019607831,0.5,0.625,0.48,0.4230769230769231,"VISITING"
0.01,0.01,0.4583333333333333,0.4489795918367347,-2.666666666666657,-1.367346938775512,0.5,0.75,0.375,0.56,"HOME"
0.01,0.01,0.36,0.4897959183673469,-4.939999999999998,-0.8367346938775455,0.25,0.375,0.4230769230769231,0.38095238095238093,"VISITING"
0.01,1,0.34,0.5510204081632653,-6.099999999999994,0.22448979591837315,0.25,0.75,0.6363636363636364,0.4583333333333333,"HOME"
0.01,0.01,0.28846153846153844,0.7959183673469388,-5.480769230769226,8.08163265306122,0.375,0.75,0.6521739130434783,0.46153846153846156,"HOME"
2,0.01,0.660377358490566,0.29411764705882354,5.660377358490564,-8.882352941176464,0.625,0.125,0.28,0.84,"HOME"
0.01,0.01,0.4897959183673469,0.34,-0.2857142857142776,-2.1400000000000006,0.5,0.25,0.2608695652173913,0.48,"HOME"
3,1,0.7692307692307693,0.4,7.461538461538467,-1.539999999999992,0.75,0.625,0.38095238095238093,0.88,"HOME"
0.01,2,0.18,0.34615384615384615,-9.5,-3.7307692307692264,0.125,0.375,0.28,0.20833333333333334,"VISITING"
0.01,1,0.78,0.4897959183673469,7.900000000000006,-0.1632653061224545,0.625,0.5,0.4166666666666667,0.9230769230769231,"HOME"
1,1,0.42,0.7254901960784313,-2.1799999999999926,6.529411764705884,0.5,0.5,0.76,0.4230769230769231,"HOME"
0.01,0.01,0.5882352941176471,0.28846153846153844,3.9607843137254974,-9.57692307692308,0.5,0.125,0.2692307692307692,0.625,"HOME"
0.01,0.01,0.47058823529411764,0.6666666666666666,3.705882352941188,3.882352941176464,0.375,0.75,0.5652173913043478,0.5833333333333334,"VISITING"
0.01,0.01,0.52,0.44,2.3400000000000034,-1.5799999999999983,0.5,0.625,0.36,0.5454545454545454,"HOME"
0.01,0.01,0.5,0.5102040816326531,-0.6999999999999886,1.2857142857142918,0.5,0.375,0.375,0.5652173913043478,"HOME"
0.01,0.01,0.43137254901960786,0.5961538461538461,-2.6274509803921546,2.538461538461533,0.5,0.75,0.5,0.44,"HOME"
0.01,0.01,0.35294117647058826,0.3333333333333333,-5.823529411764696,-2.2745098039215605,0.25,0.25,0.25,0.48,"HOME"
0.01,0.01,0.35294117647058826,0.34,-4.960784313725483,-6.6000000000000085,0.25,0.375,0.24,0.36363636363636365,"VISITING"
0.01,0.01,0.54,0.5,0.060000000000002274,-0.09999999999999432,0.625,0.5,0.5,0.48148148148148145,"HOME"
0.01,3,0.7058823529411765,0.7735849056603774,4.470588235294116,7.547169811320757,0.5,0.75,0.6666666666666666,0.7916666666666666,"VISITING"
1,0.01,0.6,0.7142857142857143,3.260000000000005,5.183673469387756,0.75,0.75,0.6,0.68,"VISITING"
0.01,0.01,0.5294117647058824,0.5,2.431372549019599,0.960000000000008,0.625,0.375,0.36,0.5652173913043478,"HOME"
2,1,0.3584905660377358,0.7115384615384616,-3.35849056603773,6.230769230769226,0.5,0.5,0.7307692307692307,0.4074074074074074,"VISITING"
0.01,0.01,0.46938775510204084,0.4423076923076923,-2.367346938775512,-2.0961538461538396,0.5,0.5,0.4230769230769231,0.5769230769230769,"HOME"
1,0.01,0.43137254901960786,0.36538461538461536,-1.9607843137254974,-5.519230769230774,0.625,0.375,0.23076923076923078,0.4444444444444444,"VISITING"
0.01,0.01,0.7843137254901961,0.5849056603773585,8.509803921568633,2.0188679245283083,0.75,0.75,0.48148148148148145,0.9259259259259259,"VISITING"
0.01,1,0.46153846153846156,0.48,3.288461538461547,-0.9399999999999977,0.25,0.375,0.4,0.56,"HOME"
0.01,0.01,0.5961538461538461,0.72,4.711538461538467,5.200000000000003,0.625,0.75,0.6153846153846154,0.64,"VISITING"
0.01,0.01,0.6730769230769231,0.49019607843137253,4.153846153846146,-0.15686274509803866,0.75,0.5,0.48,0.75,"HOME"
1,0.01,0.6666666666666666,0.6923076923076923,6.3888888888889,4.32692307692308,0.625,0.375,0.6296296296296297,0.8461538461538461,"HOME"
0.01,0.01,0.35294117647058826,0.2830188679245283,-6.137254901960773,-10.20754716981132,0.5,0.125,0.25925925925925924,0.44,"HOME"
0.01,0.01,0.39215686274509803,0.3269230769230769,-1.7450980392156907,-2.42307692307692,0.5,0.25,0.24,0.41379310344827586,"VISITING"
0.01,1,0.3018867924528302,0.5490196078431373,-5.35849056603773,0.11764705882352189,0.5,0.625,0.6086956521739131,0.48148148148148145,"VISITING"
1,0.01,0.17647058823529413,0.43137254901960786,-9.627450980392155,-1.6862745098039227,0.125,0.5,0.34615384615384615,0.2,"VISITING"
0.01,0.01,0.5098039215686274,0.48,-0.39215686274509665,-2,0.5,0.5,0.34782608695652173,0.5833333333333334,"HOME"
0.01,3,0.34615384615384615,0.7777777777777778,-5.192307692307693,7.462962962962962,0.25,0.75,0.6785714285714286,0.34782608695652173,"VISITING"
0.01,0.01,0.7692307692307693,0.49019607843137253,8.192307692307693,0.529411764705884,0.625,0.25,0.34615384615384615,0.8928571428571429,"HOME"
1,0.01,0.4230769230769231,0.4339622641509434,-2,-2.35849056603773,0.625,0.5,0.4074074074074074,0.42857142857142855,"VISITING"
0.01,0.01,0.2777777777777778,0.37735849056603776,-10.111111111111114,-5.339622641509436,0,0.5,0.25925925925925924,0.3076923076923077,"VISITING"
0.01,0.01,0.5925925925925926,0.7254901960784313,2.129629629629619,5.117647058823536,0.75,0.75,0.6296296296296297,0.6923076923076923,"VISITING"
0.01,1,0.47058823529411764,0.5882352941176471,-1.4509803921568505,3.0784313725490193,0.25,0.625,0.52,0.56,"VISITING"
1,1,0.6727272727272727,0.7169811320754716,6.36363636363636,6.339622641509436,0.625,0.625,0.7407407407407407,0.8518518518518519,"VISITING"
0.01,0.01,0.4807692307692308,0.5384615384615384,-0.1730769230769198,2.788461538461547,0.375,0.625,0.5,0.5,"VISITING"
0.01,1,0.5576923076923077,0.38461538461538464,0.211538461538467,-1.8076923076923066,0.625,0.375,0.36363636363636365,0.5,"HOME"
2,0.01,0.17307692307692307,0.2962962962962963,-9.519230769230774,-5.351851851851848,0.125,0.5,0.11538461538461539,0.19230769230769232,"HOME"
